Dosya,Length,Chroma Stft Mean,Chroma Stft Var,RMS Mean,RMS Var,Spectral Centroid Mean,Spectral Centroid Var,Spectral Bandwidth Mean,Spectral Bandwidth Var,Rolloff Mean,Rolloff Var,Zero Crossing Rate Mean,Zero Crossing Rate Var,Tempo,Music Genre
073 - Ali Tekintüre - İçiyorsam Sebebi Var.mp3,36.489659863945576,0.35298073,0.095642604,0.14818615,0.010590541,2411.0673713369315,1027574.0857476447,2440.340901616022,141448.44764359796,5089.301329168655,2602575.938700718,0.10834035315283079,0.008974252274183381,135.99917763157896,unknown
073 - Ali Tekintüre - İçiyorsam Sebebi Var.mp3,36.489659863945576,0.31579337,0.0917462,0.17008968,0.008238795,2347.3363316224895,800272.1522200517,2259.800846732352,162343.47918625886,4397.321162333015,2451198.611551145,0.12373705371342239,0.007338949929378217,135.99917763157896,unknown
073 - Ali Tekintüre - İçiyorsam Sebebi Var.mp3,36.489659863945576,0.30589196,0.09072946,0.19889607,0.0074489545,2323.3540061921867,415530.14217630547,2208.923554233992,142257.74783192968,4221.589951842796,1803316.3210782013,0.13021268189408397,0.0033613905260557937,129.19921875,unknown
073 - Ali Tekintüre - İçiyorsam Sebebi Var.mp3,36.489659863945576,0.34701437,0.10052244,0.101593375,0.0068895877,1805.1368765665018,587964.406737941,2076.7254574433778,370313.4005965432,3737.284653059399,2863792.433387379,0.07618026151001908,0.0033376387567404177,135.99917763157896,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.26394492,0.09130794,0.15747672,0.0076877144,1396.3463000047,430558.57883743505,1858.598761717737,378060.3637832119,2804.969860436429,2600160.481724589,0.04587154318390453,0.001001279392446657,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.32490635,0.091584556,0.21453415,0.0048936754,2129.113352566543,646501.2927988628,2331.0057276085336,191537.70925968498,4626.765821029681,2908825.310775151,0.08490535591340269,0.002173095879884125,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.36512908,0.09960797,0.24503836,0.010886426,2083.1817794989943,1013561.2857167259,2414.9535159232732,211615.25967128653,4566.066963261169,3695738.3427008297,0.06778084837821298,0.00446789328640481,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.39034355,0.09166436,0.27446592,0.008820721,2089.8537803399317,954397.6497536283,2436.9924489852024,177838.71394438887,4671.308187347001,3457905.675834259,0.07101055691554467,0.005237111906142211,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.39372513,0.09150607,0.26834545,0.010905338,1566.6347322540935,557449.2038776587,2055.143625186391,351580.6299938437,3463.656575122399,3439272.834142199,0.04948016275244798,0.0013189164362779995,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.32882878,0.09714405,0.2124075,0.009508603,1518.9911671783898,559545.2071857299,2004.1968363078686,372439.250787985,3292.2079994453793,3322559.4260190628,0.04748878805844553,0.001619934312579922,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.32609335,0.0910812,0.23002335,0.0069241263,2228.0834056528847,791064.3655323103,2367.756444460213,242622.38487978897,4762.106087916922,3003791.0624212767,0.09061053683445533,0.0032253388539032883,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.3698719,0.099080175,0.2530046,0.0103325,2054.473778961074,1162689.924675167,2411.4127431861493,193474.7133675792,4529.7214466034275,3985027.7193191187,0.06791233170134639,0.006394484102239404,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.42021394,0.09025649,0.2818125,0.007984543,1979.0860008540178,766255.9567509544,2385.62460372198,225352.56836897,4446.184742436123,3456388.7166642295,0.06334866508567931,0.0026373594586806695,99.38401442307692,unknown
073 - Oğuzhan Koç - Hepsi Geçiyor.mp3,18.968888888888888,0.40195677,0.09086242,0.24599323,0.014031498,1644.4761676089508,686282.870778708,2108.1101281877263,347431.0780222484,3645.687257353504,3740978.764896646,0.0565133252371481,0.002966886479760691,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.3363237,0.08799562,0.15030946,0.0030811958,2118.310568996611,176644.94117072775,2220.0948875282043,53667.844307186395,4619.990678267045,478310.86810265685,0.08521205357142857,0.0010875672002449107,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.34305322,0.10121879,0.15198019,0.0029167258,2280.585235024264,968089.9680282708,2523.8670122695808,296963.5971773004,4962.927911931818,4141219.943932068,0.08156706574675325,0.003307808258216203,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.35656625,0.09526347,0.15936218,0.0037607856,2241.247978881331,909257.0187316724,2498.222619704491,176163.81560402413,4900.607466264205,3268590.0560154896,0.08747907366071428,0.006004939756057258,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.3775805,0.08714206,0.17379138,0.0025520688,2400.842794310866,870629.857141187,2542.586016578636,119463.96675616014,5207.357732599432,2310164.362006394,0.09997273234577922,0.005516345345726664,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.38115394,0.08838383,0.15661749,0.0025649045,2226.0414715188344,461772.8495438583,2372.850828662273,84582.87749011515,4900.118075284091,1217228.9861931289,0.09336127739448052,0.00351736854835352,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.32521755,0.090757534,0.1291352,0.00406307,2248.1462003837664,797264.1470690238,2420.451535887897,391218.89901766536,4994.794256036932,4088718.7054228685,0.08845880681818181,0.003375392573783361,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.37505376,0.102884755,0.15425989,0.0027136698,2389.935418587443,1111883.8764965096,2450.805296417216,412889.3678452009,5079.123313210227,4801065.131592159,0.0938578023538961,0.004894831418227055,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.4048248,0.094308585,0.14438945,0.0041604703,2150.8816490329914,1125168.772304179,2114.333512780037,278050.4950355193,4237.119140625,3421862.96414462,0.10233233563311689,0.00771556457272467,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.37983203,0.08992759,0.1648076,0.0025538523,2290.7582264464177,703379.7603868897,2541.1921743140724,142219.37816426708,5063.476784446023,2285954.140690191,0.08907454849837662,0.004485711225029348,99.38401442307692,unknown
"073 . Beni Affet - Buray, Ceren Gündoğdu.mp3",17.85845804988662,0.38499516,0.09401842,0.12876329,0.004509127,1753.9214516507013,586350.6314751814,2202.2108018554145,332763.16012058983,3770.8693625710225,3582896.881173908,0.06034268465909091,0.001425894621271451,198.76802884615384,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.33563334,0.08665891,0.111427076,0.005889735,1613.0097639669914,429019.8359635576,1702.0054216219269,216911.9431483511,3138.7025546183627,1832814.723508324,0.08048142514749262,0.0012829563481008912,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.4059673,0.084665686,0.2012005,0.005867015,1650.2677054004325,628378.4215071041,1997.0363941774508,284119.55905418156,3448.412264933628,2951705.8543698573,0.07334502903761062,0.0032033633072959364,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.38416484,0.08173308,0.21119133,0.0044025537,1688.956704360734,540221.5409693578,2079.131762250052,247165.68126945777,3591.9161366150443,2747246.00347958,0.06926622418879055,0.002150350678841632,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.40027934,0.07731079,0.23367235,0.0028216431,2215.1995479368047,298776.76765392313,2452.342190946795,107508.20284887265,4862.273489352876,1500968.3556381299,0.09746237785766962,0.001458950912741537,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.3556041,0.08486195,0.20442921,0.005288932,1909.8736528103184,468383.534359613,2037.5149378642402,371602.12236287695,3928.615398575774,2836682.9770421037,0.09388078447640118,0.0012764821569673597,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.35651782,0.08882277,0.17055322,0.0072570755,1549.0188644557836,573697.8214601013,1853.7706859458274,326825.0418599586,3173.289071142146,2728800.325471127,0.06915099557522124,0.0028027802913798312,64.599609375,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.37459296,0.081939735,0.15300019,0.0058986293,1693.4482294316097,309058.8638041939,2130.1769165597257,152155.7754951112,3695.5422946626104,1860763.9836304097,0.06639271063790561,0.0010552782853100028,129.19921875,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.3533451,0.082141675,0.24972445,0.0020264448,1415.5535665521638,104622.40952115484,1978.7017750565865,107448.37138122605,3094.5944240873896,906631.3875596221,0.05411308536135693,0.00028566319064013694,86.1328125,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.43212333,0.076505944,0.2017734,0.0060424064,1088.3813619336727,328161.4490461258,1630.327521955873,346111.04555668373,2235.838849903208,2428429.411575925,0.0430355825958702,0.0005221285644784056,86.1328125,unknown
074 - Adamlar - Sarılırım Birine.mp3,39.34702947845805,0.41411847,0.07776501,0.24594854,0.0046416866,2194.32076880497,394831.50634531653,2407.033480984583,152675.39900574,4756.455899128871,1761438.3501465986,0.09939389749262537,0.0018284575297972507,129.19921875,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.2664597,0.08290442,0.12019696,0.0019424281,1791.485653690617,212640.26309489307,1935.1139933844595,107821.01194498841,3555.5406213444185,974415.4410340263,0.10117039535984848,0.0015344686622281696,161.4990234375,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.22686608,0.08517248,0.17170396,0.0038376283,1357.9409999384839,110140.97765447952,1737.0008244308133,81546.89825996284,2587.12223481367,671809.6473434274,0.06184939352161319,0.0005232333710080448,161.4990234375,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.23646618,0.09202752,0.19413716,0.007850988,1676.5378097972068,1095441.9859857375,2005.664921777349,255197.51788999324,3366.117524335729,3142142.4817237356,0.07106798685383245,0.007588037194295138,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.24986073,0.09131519,0.20209576,0.0065501607,1844.9092524122732,806312.2275401606,2155.971165283894,235514.30213713364,3811.1946309951536,2799855.29837939,0.07208154035762032,0.004570699530008636,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.25715697,0.098079436,0.23578615,0.006557374,2079.6661574002696,1171461.5922364434,2312.278195050408,194179.32460562818,4319.460749498663,3167763.4312973996,0.08226755723596256,0.009166470230843281,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.23873751,0.09243779,0.20741904,0.0062226146,1623.3023882195666,558121.1380959931,2103.720672459429,223579.83637056654,3337.8959778158423,3212081.975803052,0.05786263368983957,0.0027492051651513104,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.27209395,0.09289685,0.2462614,0.0062190527,1750.4732387388535,598068.0898390096,2223.63171963012,227436.27151858326,3744.2344298337234,2954495.262292765,0.06395483441956328,0.00231399861855101,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.2573594,0.096587576,0.25674644,0.003951942,1999.2146252564105,814702.9705082953,2344.399684438375,163229.61859171122,4291.776573466745,2682828.650813032,0.07224647671568628,0.006666240478477759,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.25875527,0.09619199,0.23796536,0.0051722545,1829.821498928914,843559.83276566,2160.739006990973,209679.64228668963,3730.090070918282,2876706.658941949,0.07028769426804812,0.005749487856551728,107.666015625,unknown
074 - Bayhan - Benim Hala Umudum Var.mp3,26.052063492063493,0.2436646,0.09138816,0.1471911,0.009161798,1541.8836765397982,1290043.7512155015,1832.5772761790229,499516.31785373297,2999.496508919619,3906630.251955607,0.06883590616644385,0.009238683890588222,107.666015625,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.22668564,0.0868855,0.096465826,0.0036373115,1786.6749196148114,950839.2603339601,1907.7783556384177,406208.0907741627,3666.395314839072,3741545.2820158885,0.07542044816616766,0.004561560592260172,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.3684332,0.08285828,0.29629064,0.0058741993,1858.8750247944286,541035.9565474424,2405.4376186101526,199009.72902920988,4101.249970761602,3156735.1132160164,0.060104790419161676,0.0011520629944911267,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.40440214,0.086243056,0.36136416,0.003924127,2123.1814394990765,503441.955419493,2633.028473816869,173876.873522122,5049.291144273952,3170396.3513245783,0.05956095621257485,0.0008073366169196185,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.40761545,0.09155485,0.34178978,0.0049444996,2017.8667011036707,558200.4362644581,2518.0986517838714,209723.30877265916,4688.990368871631,3499845.4472578005,0.06086791261227545,0.0017731438256219658,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.41124052,0.08788127,0.3252245,0.005685385,2170.010536982016,734125.3362571687,2573.950311757293,247530.944185335,4940.1680915512725,3977891.7358650863,0.0697224691242515,0.0028444729140611074,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.42054924,0.08977254,0.33738545,0.0054004625,2203.9118592725654,546245.6407232304,2597.1040834148507,218334.08881590495,5070.360158589072,3240557.7353746477,0.06710738678892215,0.0010236846678715805,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.43089232,0.08705205,0.35447946,0.0043033017,2060.7779712227866,463154.57064051065,2579.618550425718,206165.08967592567,4948.575066663548,3185205.420416695,0.057234749251497005,0.0006462724666451155,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.4490614,0.07988087,0.3416473,0.0047118883,1933.6037078010233,653727.9480056409,2434.2963835091314,343232.28586728143,4532.04297459768,4236460.625346138,0.051671851609281436,0.0008006778651249149,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.3736205,0.087052554,0.33979228,0.0053127687,2065.933559533708,581926.0365091298,2590.291471490743,184133.41205547322,4808.867129023203,3483046.690695582,0.059579084019461076,0.0009415183183073062,129.19921875,unknown
074 . Arıyorum - EDIS.mp3,19.386303854875283,0.26977307,0.09503216,0.16267207,0.008801962,2003.9220674994792,822448.5426931212,2357.1808712448283,375178.69222796266,4264.03840755988,4344293.711794248,0.07825247941616767,0.0027119456893755123,95.703125,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.25150865,0.08597793,0.16688022,0.0021458997,1753.0345012058021,379447.85453175753,2014.4115278154716,222586.40834773448,3523.1037118501754,1921219.9706919054,0.07778092143691588,0.00110551011375969,117.45383522727273,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.2699658,0.08601762,0.18712918,0.0029002826,2388.4181155073793,255234.76352451282,2429.092202382642,68992.0352338911,4919.179755950642,1085847.719545783,0.11562454366238317,0.001971723386966273,117.45383522727273,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.23564267,0.08848282,0.23014326,0.012289847,2674.7922817247622,554933.7356691969,2531.3861581794786,103598.57305647372,5244.5524925160635,1991599.1160607468,0.13117972400700934,0.005251848237651312,117.45383522727273,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.23609991,0.09161221,0.23684873,0.008453228,2711.7211218749244,357784.44321351935,2510.4121178662535,113048.02177465438,5320.160197320385,1872624.9803305946,0.14473203855140188,0.001984172684103654,117.45383522727273,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.25475678,0.093008794,0.23477784,0.008719127,2603.9399697595904,284016.7692900907,2456.36183413814,82376.78572791567,5121.571740836741,1397971.1748567172,0.13683192172897196,0.0018205545816747204,117.45383522727273,unknown
075 - Gönül Akkor - Seni Yakacaklar.mp3,24.83047619047619,0.25577572,0.08597945,0.19006781,0.0025635867,2056.156427838065,204889.5484508452,2279.6287903804464,117065.35330825693,4219.2902809214365,1324906.5174125864,0.09238737587616823,0.0007215992549963212,117.45383522727273,unknown
